ATC,Interchangeable Category Name,DIN,Product Description,Prescriber Type,Reimbursement Price,Price Type,Benefit Status,MFR,Interchangeability Flag
N05AH03,olanzapine 7.5mg tab,02229277,Zyprexa 7.5mg Tab,DNP,0.5316,M,SF,LIL,Y
N05AH03,olanzapine 7.5mg tab,02276739,Teva-Olanzapine 7.5mg Tab,DNP,0.5316,M,SF,TEV,Y
N05AH03,olanzapine 7.5mg tab,02281813,Apo-Olanzapine 7.5mg Tab,DNP,0.5316,M,SF,APX,Y
N05AH03,olanzapine 7.5mg tab,02303167,pms-Olanzapine 7.5mg Tab,DNP,0.5316,M,SF,PMS,Y
N05AH03,olanzapine 7.5mg tab,02310376,Sandoz Olanzapine 7.5mg Tab,DNP,0.5316,M,SF,SDZ,Y
N05AH03,olanzapine 7.5mg tab,02372835,Olanzapine 7.5mg Tab,DNP,0.5316,M,SF,SAS,Y
N05AH03,olanzapine 7.5mg tab,02385880,Olanzapine-7.5mg Tab,DNP,0.5316,M,SF,SIV,Y
N05AH03,olanzapine 7.5mg tab,02410176,MINT-Olanzapine 7.5mg Tab,DNP,0.5316,M,SF,MNT,Y
N05AH03,olanzapine 7.5mg tab,02417278,Jamp-Olanzapine FC 7.5mg Tab,DNP,0.5316,M,SF,JPC,Y
N05AH03,olanzapine ODT 10mg tab,02243087,Zyprexa Zydis 10mg Tab,DNP,0.7143,M,SF,LIL,Y
N05AH03,olanzapine ODT 10mg tab,02303205,pms-Olanzapine ODT 10mg Tab,DNP,0.7143,M,SF,PMS,Y
N05AH03,olanzapine ODT 10mg tab,02327570,ACT Olanzapine ODT 10mg Tab,DNP,0.7143,M,SF,TEV,Y
N05AH03,olanzapine ODT 10mg tab,02327783,Sandoz Olanzapine ODT 10mg Tab,DNP,0.7143,M,SF,SDZ,Y
N05AH03,olanzapine ODT 10mg tab,02343673,Olanzapine-ODT 10mg Tab,DNP,0.7143,M,SF,SIV,Y
N05AH03,olanzapine ODT 10mg tab,02352982,Olanzapine ODT 10mg Tab,DNP,0.7143,M,SF,SAS,Y
N05AH03,olanzapine ODT 10mg tab,02360624,Apo-Olanzapine ODT 10mg Tab,DNP,0.7143,M,SF,APX,Y
N05AH03,olanzapine ODT 10mg tab,02389096,Mar-Olanzapine ODT 10mg Tab,DNP,0.7143,M,SF,MAR,Y
N05AH03,olanzapine ODT 10mg tab,02406632,Jamp-Olanzapine ODT 10mg Tab,DNP,0.7143,M,SF,JPC,Y
N05AH03,olanzapine ODT 10mg tab,02414104,RAN-Olanzapine ODT 10mg Tab,DNP,0.7143,M,SF,RAN,Y
N05AH03,olanzapine ODT 10mg tab,02436973,MINT-Olanzapine ODT 10mg Tab,DNP,0.7143,M,SF,MNT,Y
N05AH03,olanzapine ODT 10mg tab,02448734,Auro-Olanzapine ODT 10mg Tab,DNP,0.7143,M,SF,ARO,Y
N05AH03,olanzapine ODT 15mg tab,02243088,Zyprexa Zydis 15mg Tab,DNP,1.0711,M,SF,LIL,Y
N05AH03,olanzapine ODT 15mg tab,02303213,pms-Olanzapine ODT 15mg Tab,DNP,1.0711,M,SF,PMS,Y
N05AH03,olanzapine ODT 15mg tab,02327589,ACT Olanzapine ODT 15mg Tab,DNP,1.0711,M,SF,TEV,Y
N05AH03,olanzapine ODT 15mg tab,02327791,Sandoz Olanzapine ODT 15mg Tab,DNP,1.0711,M,SF,SDZ,Y
N05AH03,olanzapine ODT 15mg tab,02343681,Olanzapine-ODT 15mg Tab,DNP,1.0711,M,SF,SIV,Y
N05AH03,olanzapine ODT 15mg tab,02352990,Olanzapine ODT 15mg Tab,DNP,1.0711,M,SF,SAS,Y
N05AH03,olanzapine ODT 15mg tab,02360632,Apo-Olanzapine ODT 15mg Tab,DNP,1.0711,M,SF,APX,Y
N05AH03,olanzapine ODT 15mg tab,02389118,Mar-Olanzapine ODT 15mg Tab,DNP,1.0711,M,SF,MAR,Y
N05AH03,olanzapine ODT 15mg tab,02406640,Jamp-Olanzapine ODT 15mg Tab,DNP,1.0711,M,SF,JPC,Y
N05AH03,olanzapine ODT 15mg tab,02414112,RAN-Olanzapine ODT 15mg Tab,DNP,1.0711,M,SF,RAN,Y
N05AH03,olanzapine ODT 15mg tab,02436981,MINT-Olanzapine ODT 15mg Tab,DNP,1.0711,M,SF,MNT,Y
N05AH03,olanzapine ODT 15mg tab,02448742,Auro-Olanzapine ODT 15mg Tab,DNP,1.0711,M,SF,ARO,Y
N05AH03,olanzapine ODT 20mg tab,02243089,Zyprexa Zydis 20mg Tab,DNP,1.4137,M,SF,LIL,Y
N05AH03,olanzapine ODT 20mg tab,02327597,ACT Olanzapine ODT 20mg Tab,DNP,1.4137,M,SF,TEV,Y
N05AH03,olanzapine ODT 20mg tab,02327805,Sandoz Olanzapine ODT 20mg Tab,DNP,1.4137,M,SF,SDZ,Y
N05AH03,olanzapine ODT 20mg tab,02343703,Olanzapine-ODT 20mg Tab,DNP,1.4137,M,SF,SIV,Y
N05AH03,olanzapine ODT 20mg tab,02360640,Apo-Olanzapine ODT 20mg Tab,DNP,1.4137,M,SF,APX,Y
N05AH03,olanzapine ODT 20mg tab,02389126,Mar-Olanzapine ODT 20mg Tab,DNP,1.4137,M,SF,MAR,Y
N05AH03,olanzapine ODT 20mg tab,02406659,Jamp-Olanzapine ODT 20mg Tab,DNP,1.4137,M,SF,JPC,Y
N05AH03,olanzapine ODT 20mg tab,02414120,RAN-Olanzapine ODT 20mg Tab,DNP,1.4137,M,SF,RAN,Y
N05AH03,olanzapine ODT 20mg tab,02448750,Auro-Olanzapine ODT 20mg Tab,DNP,1.4137,M,SF,ARO,Y
N05AH03,olanzapine ODT 5mg tab,02243086,Zyprexa Zydis 5mg Tab,DNP,0.3574,M,SF,LIL,Y
N05AH03,olanzapine ODT 5mg tab,02303191,pms-Olanzapine ODT 5mg Tab,DNP,0.3574,M,SF,PMS,Y
N05AH03,olanzapine ODT 5mg tab,02327562,ACT Olanzapine ODT 5mg Tab (discontinued),,,,,TEV,Y
N05AH03,olanzapine ODT 5mg tab,02327775,Sandoz Olanzapine ODT 5mg Tab,DNP,0.3574,M,SF,SDZ,Y
N05AH03,olanzapine ODT 5mg tab,02343665,Olanzapine-ODT 5mg Tab,DNP,0.3574,M,SF,SIV,Y
N05AH03,olanzapine ODT 5mg tab,02352974,Olanzapine ODT 5mg Tab,DNP,0.3574,M,SF,SAS,Y
N05AH03,olanzapine ODT 5mg tab,02360616,Apo-Olanzapine ODT 5mg Tab,DNP,0.3574,M,SF,APX,Y
N05AH03,olanzapine ODT 5mg tab,02389088,Mar-Olanzapine ODT 5mg Tab,DNP,0.3574,M,SF,MAR,Y
N05AH03,olanzapine ODT 5mg tab,02406624,Jamp-Olanzapine ODT 5mg Tab,DNP,0.3574,M,SF,JPC,Y
N05AH03,olanzapine ODT 5mg tab,02414090,RAN-Olanzapine ODT 5mg Tab,DNP,0.3574,M,SF,RAN,Y
N05AH03,olanzapine ODT 5mg tab,02436965,MINT-Olanzapine ODT 5mg Tab,DNP,0.3574,M,SF,MNT,Y
N05AH03,olanzapine ODT 5mg tab,02448726,Auro-Olanzapine ODT 5mg Tab,DNP,0.3574,M,SF,ARO,Y
N05AH03,,02247099,Zyprexa 10mg/vial Inj,,,,,LIL,N
N05AH03,,02385864,Olanzapine-2.5mg Tab,,,,,SIV,N
N05AH04,quetiapine 100mg tab,02236952,Seroquel 100mg Tab,DNP,0.1318,M,SF,AZE,Y
N05AH04,quetiapine 100mg tab,02296578,pms-Quetiapine 100mg Tab,DNP,0.1318,M,SF,PMS,Y
N05AH04,quetiapine 100mg tab,02313928,Apo-Quetiapine 100mg Tab,DNP,0.1318,M,SF,APX,Y
N05AH04,quetiapine 100mg tab,02314002,Sandoz Quetiapine 100mg Tab,DNP,0.1318,M,SF,SDZ,Y
N05AH04,quetiapine 100mg tab,02316099,CO Quetiapine 100mg Tab,DNP,0.1318,M,SF,ATV,Y
N05AH04,quetiapine 100mg tab,02317907,Quetiapine-100mg Tab,DNP,0.1318,M,SF,SIV,Y
N05AH04,quetiapine 100mg tab,02330423,Jamp-Quetiapine 100mg Tab,DNP,0.1318,M,SF,JPC,Y
N05AH04,quetiapine 100mg tab,02353172,Quetiapine 100mg Tab,DNP,0.1318,M,SF,SAS,Y
N05AH04,quetiapine 100mg tab,02387808,Quetiapine-100mg Tab,DNP,0.1318,M,SF,AHI,Y
N05AH04,quetiapine 100mg tab,02390213,Auro-Quetiapine 100mg Tab,DNP,0.1318,M,SF,ARO,Y
N05AH04,quetiapine 100mg tab,02397102,RAN-Quetiapine 100mg Tab,DNP,0.1318,M,SF,RAN,Y
N05AH04,quetiapine 100mg tab,02399830,Mar-Quetiapine 100mg Tab,DNP,0.1318,M,SF,MAR,Y
N05AH04,quetiapine 100mg tab,02438011,MINT-Quetiapine 100mg Tab,DNP,0.1318,M,SF,MNT,Y
N05AH04,quetiapine 150mg ER tab,02321513,Seroquel XR 150mg Tab,,,,,AZE,Y
N05AH04,quetiapine 150mg ER tab,02395452,Teva-Quetiapine XR 150mg Tab,,,,,TEV,Y
N05AH04,quetiapine 150mg ER tab,02407698,Sandoz Quetiapine XRT 150mg Tab,,,,,SDZ,Y
N05AH04,quetiapine 150mg ER tab,02417367,Quetiapine XR 150mg Tab,,,,,SIV,Y
N05AH04,quetiapine 150mg ER tab,02457237,Apo-Quetiapine XR 150mg Tab,,,,,APX,Y
N05AH04,quetiapine 150mg tab,02240862,Seroquel 150mg Tab (discontinued),,,,,AZE,Y
N05AH04,quetiapine 150mg tab,02284251,Novo-Quetiapine 150mg Tab (discontinued),,,,,TEV,Y
N05AH04,quetiapine 200mg ER tab,02300192,Seroquel XR 200mg Tab,,,,,AZE,Y
N05AH04,quetiapine 200mg ER tab,02395460,Teva-Quetiapine XR 200mg Tab,,,,,TEV,Y
N05AH04,quetiapine 200mg ER tab,02407701,Sandoz Quetiapine XRT 200mg Tab,,,,,SDZ,Y
N05AH04,quetiapine 200mg ER tab,02417375,Quetiapine XR 200mg Tab,,,,,SIV,Y
N05AH04,quetiapine 200mg ER tab,02457245,Apo-Quetiapine XR 200mg Tab,,,,,APX,Y
N05AH04,quetiapine 200mg tab,02236953,Seroquel 200mg Tab,DNP,0.2647,M,SF,AZE,Y
N05AH04,quetiapine 200mg tab,02296594,pms-Quetiapine 200mg Tab,DNP,0.2647,M,SF,PMS,Y
N05AH04,quetiapine 200mg tab,02313936,Apo-Quetiapine 200mg Tab,DNP,0.2647,M,SF,APX,Y
N05AH04,quetiapine 200mg tab,02314010,Sandoz Quetiapine 200mg Tab,DNP,0.2647,M,SF,SDZ,Y
N05AH04,quetiapine 200mg tab,02316110,CO Quetiapine 200mg Tab,DNP,0.2647,M,SF,ATV,Y
N05AH04,quetiapine 200mg tab,02317923,Quetiapine-200mg Tab,DNP,0.2647,M,SF,SIV,Y
N05AH04,quetiapine 200mg tab,02330458,Jamp-Quetiapine 200mg Tab,DNP,0.2647,M,SF,JPC,Y
N05AH04,quetiapine 200mg tab,02353199,Quetiapine 200mg Tab,DNP,0.2647,M,SF,SAS,Y
N05AH04,quetiapine 200mg tab,02387824,Quetiapine-200mg Tab,DNP,0.2647,M,SF,AHI,Y
N05AH04,quetiapine 200mg tab,02390248,Auro-Quetiapine 200mg Tab,DNP,0.2647,M,SF,ARO,Y
N05AH04,quetiapine 200mg tab,02397110,RAN-Quetiapine 200mg Tab,DNP,0.2647,M,SF,RAN,Y
N05AH04,quetiapine 200mg tab,02399849,Mar-Quetiapine 200mg Tab,DNP,0.2647,M,SF,MAR,Y
N05AH04,quetiapine 200mg tab,02438046,MINT-Quetiapine 200mg Tab,DNP,0.2647,M,SF,MNT,Y
N05AH04,quetiapine 25mg tab,02236951,Seroquel 25mg Tab,DNP,0.0494,M,SF,AZE,Y
N05AH04,quetiapine 25mg tab,02296551,pms-Quetiapine 25mg Tab,DNP,0.0494,M,SF,PMS,Y
N05AH04,quetiapine 25mg tab,02313901,Apo-Quetiapine 25mg Tab,DNP,0.0494,M,SF,APX,Y
N05AH04,quetiapine 25mg tab,02313995,Sandoz Quetiapine 25mg Tab,DNP,0.0494,M,SF,SDZ,Y
N05AH04,quetiapine 25mg tab,02316080,CO Quetiapine 25mg Tab,DNP,0.0494,M,SF,ATV,Y
N05AH04,quetiapine 25mg tab,02317893,Quetiapine-25mg Tab,DNP,0.0494,M,SF,SIV,Y
N05AH04,quetiapine 25mg tab,02330415,Jamp-Quetiapine 25mg Tab,DNP,0.0494,M,SF,JPC,Y
N05AH04,quetiapine 25mg tab,02353164,Quetiapine 25mg Tab,DNP,0.0494,M,SF,SAS,Y
N05AH04,quetiapine 25mg tab,02387794,Quetiapine-25mg Tab,DNP,0.0494,M,SF,AHI,Y
N05AH04,quetiapine 25mg tab,02390205,Auro-Quetiapine 25mg Tab,DNP,0.0494,M,SF,ARO,Y
N05AH04,quetiapine 25mg tab,02397099,RAN-Quetiapine 25mg Tab,DNP,0.0494,M,SF,RAN,Y
N05AH04,quetiapine 25mg tab,02399822,Mar-Quetiapine 25mg Tab,DNP,0.0494,M,SF,MAR,Y
N05AH04,quetiapine 25mg tab,02438003,MINT-Quetiapine 25mg Tab,DNP,0.0494,M,SF,MNT,Y
N05AH04,quetiapine 300mg ER tab,02300206,Seroquel XR 300mg Tab,,,,,AZE,Y
N05AH04,quetiapine 300mg ER tab,02395479,Teva-Quetiapine XR 300mg Tab,,,,,TEV,Y
N05AH04,quetiapine 300mg ER tab,02407728,Sandoz Quetiapine XRT 300mg Tab,,,,,SDZ,Y
N05AH04,quetiapine 300mg ER tab,02417383,Quetiapine XR 300mg Tab,,,,,SIV,Y
N05AH04,quetiapine 300mg ER tab,02457253,Apo-Quetiapine XR 300mg Tab,,,,,APX,Y
N05AH04,quetiapine 300mg tab,02244107,Seroquel 300mg Tab,DNP,0.3863,M,SF,AZE,Y
N05AH04,quetiapine 300mg tab,02296608,pms-Quetiapine 300mg Tab,DNP,0.3863,M,SF,PMS,Y
N05AH04,quetiapine 300mg tab,02313944,Apo-Quetiapine 300mg Tab,DNP,0.3863,M,SF,APX,Y
N05AH04,quetiapine 300mg tab,02314029,Sandoz Quetiapine 300mg Tab,DNP,0.3863,M,SF,SDZ,Y
N05AH04,quetiapine 300mg tab,02316129,CO Quetiapine 300mg Tab,DNP,0.3863,M,SF,ATV,Y
N05AH04,quetiapine 300mg tab,02317931,Quetiapine-300mg Tab,DNP,0.3863,M,SF,SIV,Y
N05AH04,quetiapine 300mg tab,02330466,Jamp-Quetiapine 300mg Tab,DNP,0.3863,M,SF,JPC,Y
N05AH04,quetiapine 300mg tab,02353202,Quetiapine 300mg Tab,DNP,0.3863,M,SF,SAS,Y
N05AH04,quetiapine 300mg tab,02387832,Quetiapine-300mg Tab,DNP,0.3863,M,SF,AHI,Y
N05AH04,quetiapine 300mg tab,02390256,Auro-Quetiapine 300mg Tab,DNP,0.3863,M,SF,ARO,Y
N05AH04,quetiapine 300mg tab,02397129,RAN-Quetiapine 300mg Tab,DNP,0.3863,M,SF,RAN,Y
N05AH04,quetiapine 300mg tab,02399857,Mar-Quetiapine 300mg Tab,DNP,0.3863,M,SF,MAR,Y
N05AH04,quetiapine 300mg tab,02438054,MINT-Quetiapine 300mg Tab,DNP,0.3863,M,SF,MNT,Y
N05AH04,quetiapine 400mg ER tab,02300214,Seroquel XR 400mg Tab,,,,,AZE,Y
N05AH04,quetiapine 400mg ER tab,02395487,Teva-Quetiapine XR 400mg Tab,,,,,TEV,Y
N05AH04,quetiapine 400mg ER tab,02407736,Sandoz Quetiapine XRT 400mg Tab,,,,,SDZ,Y
N05AH04,quetiapine 400mg ER tab,02417391,Quetiapine XR 400mg Tab,,,,,SIV,Y
N05AH04,quetiapine 400mg ER tab,02457261,Apo-Quetiapine XR 400mg Tab,,,,,APX,Y
N05AH04,quetiapine 50mg ER tab,02300184,Seroquel XR 50mg Tab,,,,,AZE,Y
N05AH04,quetiapine 50mg ER tab,02395444,Teva-Quetiapine XR 50mg Tab,,,,,TEV,Y
N05AH04,quetiapine 50mg ER tab,02407671,Sandoz Quetiapine XRT 50mg Tab,,,,,SDZ,Y
N05AH04,quetiapine 50mg ER tab,02417359,Quetiapine XR 50mg Tab,,,,,SIV,Y
N05AH04,quetiapine 50mg ER tab,02457229,Apo-Quetiapine XR 50mg Tab,,,,,APX,Y
N05AH04,,02361892,pms-Quetiapine 50mg Tab,DNP,0.6566,L,SF,PMS,N
N05AH04,,02439158,NAT-Quetiapine 25mg Tab,,,,,NAT,N
N05AH04,,02439166,NAT-Quetiapine 100mg Tab,,,,,NAT,N
N05AH04,,02439182,NAT-Quetiapine 200mg Tab,,,,,NAT,N
N05AH04,,02439190,NAT-Quetiapine 300mg Tab,,,,,NAT,N
N05AH05,,02374803,Saphris 5mg SL Tab,DNP,1.5293,L,E,FRS,N
N05AH05,,02374811,Saphris 10mg SL Tab,DNP,1.5293,L,E,FRS,N
N05AN01,lithium 150mg cap (Carbolith),00461733,Carbolith 150mg Cap,DNP,0.0667,M,SFC,BSL,Y
N05AN01,lithium 150mg cap (Carbolith),02216132,pms-Lithium Carbonate 150mg Cap,DNP,0.0667,M,SFC,PMS,Y
N05AN01,lithium 150mg cap (Carbolith),02242837,Apo-Lithium Carbonate 150mg Cap,DNP,0.0667,M,SFC,APX,Y
N05AN01,lithium 150mg cap (Lithane),02013231,Lithane 150mg Cap,DNP,0.0667,M,SFC,ERF,Y
N05AN01,lithium 150mg cap (Lithane),02242837,Apo-Lithium Carbonate 150mg Cap,DNP,0.0667,M,SFC,APX,Y
N05AN01,lithium 300mg SR tab,00590665,Duralith 300mg Tab (discontinued),,,,,JAN,Y
N05AN01,lithium 300mg SR tab,02266695,Lithmax SR 300mg Tab,DNP,0.266,M,SFC,AAP,Y
N05AN01,lithium 300mg cap (Carbolith),00236683,Carbolith 300mg Cap,DNP,0.0657,M,SFC,BSL,Y
N05AN01,lithium 300mg cap (Carbolith),02216140,pms-Lithium Carbonate 300mg Cap,DNP,0.0657,M,SFC,PMS,Y
N05AN01,lithium 300mg cap (Carbolith),02242838,Apo-Lithium Carbonate 300mg Cap,DNP,0.0657,M,SFC,APX,Y
N05AN01,lithium 300mg cap (Lithane),00406775,Lithane 300mg Cap,DNP,0.0657,M,SFC,ERF,Y
N05AN01,lithium 300mg cap (Lithane),02242838,Apo-Lithium Carbonate 300mg Cap,DNP,0.0657,M,SFC,APX,Y
N05AN01,lithium 600mg cap,02011239,Carbolith 600mg Cap,DNP,0.1988,M,SFC,BSL,Y
N05AN01,lithium 600mg cap,02216159,pms-Lithium Carbonate 600mg Cap,DNP,0.1988,M,SFC,PMS,Y
N05AX08,risperidone 0.25mg tab,02240551,Risperdal 0.25mg Tab (discontinued),,,,,JAN,Y
N05AX08,risperidone 0.25mg tab,02252007,pms-Risperidone 0.25mg Tab,DNP,0.1036,M,SF,PMS,Y
N05AX08,risperidone 0.25mg tab,02282119,Apo-Risperidone 0.25mg Tab,DNP,0.1036,M,SF,APX,Y
N05AX08,risperidone 0.25mg tab,02282690,Novo-Risperidone 0.25mg Tab,DNP,0.1036,M,SF,TEV,Y
N05AX08,risperidone 0.25mg tab,02303655,Sandoz Risperidone 0.25mg Tab,DNP,0.1036,M,SF,SDZ,Y
N05AX08,risperidone 0.25mg tab,02328305,RAN-Risperidone 0.25mg Tab,DNP,0.1036,M,SF,RAN,Y
N05AX08,risperidone 0.25mg tab,02356880,Risperidone 0.25mg Tab,DNP,0.1036,M,SF,SAS,Y
N05AX08,risperidone 0.25mg tab,02359529,Jamp-Risperidone 0.25mg Tab,DNP,0.1036,M,SF,JPC,Y
N05AX08,risperidone 0.25mg tab,02359790,MINT-Risperidon 0.25mg Tab,DNP,0.1036,M,SF,MNT,Y
N05AX08,risperidone 0.25mg tab,02371766,Mar-Risperidone 0.25mg Tab,DNP,0.1036,M,SF,MAR,Y
N05AX08,risperidone 0.5mg tab,02240552,Risperdal 0.5mg Tab (discontinued),,,,,JAN,Y
N05AX08,risperidone 0.5mg tab,02252015,pms-Risperidone 0.5mg Tab,DNP,0.1735,M,SF,PMS,Y
N05AX08,risperidone 0.5mg tab,02264188,Novo-Risperidone 0.5mg Tab,DNP,0.1735,M,SF,TEV,Y
N05AX08,risperidone 0.5mg tab,02282127,Apo-Risperidone 0.5mg Tab,DNP,0.1735,M,SF,APX,Y
N05AX08,risperidone 0.5mg tab,02303663,Sandoz Risperidone 0.5mg Tab,DNP,0.1735,M,SF,SDZ,Y
N05AX08,risperidone 0.5mg tab,02328313,RAN-Risperidone 0.5mg Tab,DNP,0.1735,M,SF,RAN,Y
N05AX08,risperidone 0.5mg tab,02356899,Risperidone 0.5mg Tab,DNP,0.1735,M,SF,SAS,Y
N05AX08,risperidone 0.5mg tab,02359537,Jamp-Risperidone 0.5mg Tab,DNP,0.1735,M,SF,JPC,Y
N05AX08,risperidone 0.5mg tab,02359804,MINT-Risperidon 0.5mg Tab,DNP,0.1735,M,SF,MNT,Y
N05AX08,risperidone 0.5mg tab,02371774,Mar-Risperidone 0.5mg Tab,DNP,0.1735,M,SF,MAR,Y
N05AX08,risperidone 1mg tab,02025280,Risperdal 1mg Tab (discontinued),,,,,JAN,Y
N05AX08,risperidone 1mg tab,02252023,pms-Risperidone 1mg Tab,DNP,0.2397,M,SF,PMS,Y
N05AX08,risperidone 1mg tab,02264196,Novo-Risperidone 1mg Tab,DNP,0.2397,M,SF,TEV,Y
N05AX08,risperidone 1mg tab,02279800,Sandoz Risperidone 1mg Tab,DNP,0.2397,M,SF,SDZ,Y
N05AX08,risperidone 1mg tab,02282135,Apo-Risperidone 1mg Tab,DNP,0.2397,M,SF,APX,Y
N05AX08,risperidone 1mg tab,02328321,RAN-Risperidone 1mg Tab,DNP,0.2397,M,SF,RAN,Y
N05AX08,risperidone 1mg tab,02356902,Risperidone 1mg Tab,DNP,0.2397,M,SF,SAS,Y
N05AX08,risperidone 1mg tab,02359545,Jamp-Risperidone 1mg Tab,DNP,0.2397,M,SF,JPC,Y
N05AX08,risperidone 1mg tab,02359812,MINT-Risperidone 1mg Tab,DNP,0.2397,M,SF,MNT,Y
N05AX08,risperidone 1mg tab,02371782,Mar-Risperidone 1mg Tab,DNP,0.2397,M,SF,MAR,Y
N05AX08,risperidone 1mg/mL o/l,02236950,Risperdal 1mg/mL O/L,DNP,0.4956,M,SF,JAN,Y
N05AX08,risperidone 1mg/mL o/l,02279266,pms-Risperidone 1mg/mL O/L,DNP,0.4956,M,SF,PMS,Y
N05AX08,risperidone 1mg/mL o/l,02280396,Apo-Risperidone 1mg/mL O/L (discontinued),,,,,APX,Y
N05AX08,risperidone 1mg/mL o/l,02454319,Jamp-Risperidone 1mg/mL O/L,DNP,0.4956,M,SF,JPC,Y
N05AX08,risperidone 2mg tab,02025299,Risperdal 2mg Tab (discontinued),,,,,JAN,Y
N05AX08,risperidone 2mg tab,02252031,pms-Risperidone 2mg Tab,DNP,0.4795,M,SF,PMS,Y
N05AX08,risperidone 2mg tab,02264218,Novo-Risperidone 2mg Tab,DNP,0.4795,M,SF,TEV,Y
N05AX08,risperidone 2mg tab,02279819,Sandoz Risperidone 2mg Tab,DNP,0.4795,M,SF,SDZ,Y
N05AX08,risperidone 2mg tab,02282143,Apo-Risperidone 2mg Tab,DNP,0.4795,M,SF,APX,Y
N05AX08,risperidone 2mg tab,02328348,RAN-Risperidone 2mg Tab,DNP,0.4795,M,SF,RAN,Y
N05AX08,risperidone 2mg tab,02356910,Risperidone 2mg Tab,DNP,0.4795,M,SF,SAS,Y
N05AX08,risperidone 2mg tab,02359553,Jamp-Risperidone 2mg Tab,DNP,0.4795,M,SF,JPC,Y
N05AX08,risperidone 2mg tab,02359820,MINT-Risperidon 2mg Tab,DNP,0.4795,M,SF,MNT,Y
N05AX08,risperidone 2mg tab,02371790,Mar-Risperidone 2mg Tab,DNP,0.4795,M,SF,MAR,Y
N05AX08,risperidone 3mg tab,02025302,Risperdal 3mg Tab (discontinued),,,,,JAN,Y
N05AX08,risperidone 3mg tab,02252058,pms-Risperidone 3mg Tab,DNP,0.718,M,SF,PMS,Y
N05AX08,risperidone 3mg tab,02264226,Novo-Risperidone 3mg Tab,DNP,0.718,M,SF,TEV,Y
N05AX08,risperidone 3mg tab,02279827,Sandoz Risperidone 3mg Tab,DNP,0.718,M,SF,SDZ,Y
N05AX08,risperidone 3mg tab,02282151,Apo-Risperidone 3mg Tab,DNP,0.718,M,SF,APX,Y
N05AX08,risperidone 3mg tab,02328364,RAN-Risperidone 3mg Tab,DNP,0.718,M,SF,RAN,Y
N05AX08,risperidone 3mg tab,02356929,Risperidone 3mg Tab,DNP,0.718,M,SF,SAS,Y
N05AX08,risperidone 3mg tab,02359561,Jamp-Risperidone 3mg Tab,DNP,0.718,M,SF,JPC,Y
N05AX08,risperidone 3mg tab,02359839,MINT-Risperidon 3mg Tab,DNP,0.718,M,SF,MNT,Y
N05AX08,risperidone 3mg tab,02371804,Mar-Risperidone 3mg Tab,DNP,0.718,M,SF,MAR,Y
N05AX08,risperidone 4mg tab,02025310,Risperdal 4mg Tab (discontinued),,,,,JAN,Y
N05AX08,risperidone 4mg tab,02252066,pms-Risperidone 4mg Tab,DNP,0.9574,M,SF,PMS,Y
N05AX08,risperidone 4mg tab,02264234,Novo-Risperidone 4mg Tab,DNP,0.9574,M,SF,TEV,Y
N05AX08,risperidone 4mg tab,02279835,Sandoz Risperidone 4mg Tab,DNP,0.9574,M,SF,SDZ,Y
N05AX08,risperidone 4mg tab,02282178,Apo-Risperidone 4mg Tab,DNP,0.9574,M,SF,APX,Y
N05AX08,risperidone 4mg tab,02328372,RAN-Risperidone 4mg Tab,DNP,0.9574,M,SF,RAN,Y
N05AX08,risperidone 4mg tab,02356937,Risperidone 4mg Tab,DNP,0.9574,M,SF,SAS,Y
N05AX08,risperidone 4mg tab,02359588,Jamp-Risperidone 4mg Tab,DNP,0.9574,M,SF,JPC,Y
N05AX08,risperidone 4mg tab,02359847,MINT-Risperidon 4mg Tab,DNP,0.9574,M,SF,MNT,Y
N05AX08,risperidone 4mg tab,02371812,Mar-Risperidone 4mg Tab,DNP,0.9574,M,SF,MAR,Y
N05AX08,risperidone ODT 0.5mg tab,02247704,Risperdal M-Tab (0.5mg) (discontinued),,,,,JAN,Y
N05AX08,risperidone ODT 0.5mg tab,02413485,MYLAN-Risperidone ODT 0.5mg,DNP,0.5588,M,SF,MYL,Y
N05AX08,risperidone ODT 1mg tab,02247705,Risperdal M-Tab (1mg) (discontinued),,,,,JAN,Y
N05AX08,risperidone ODT 1mg tab,02413493,MYLAN-Risperidone ODT 1mg Tab,DNP,0.515,M,SF,MYL,Y
N05AX08,risperidone ODT 2mg tab,02247706,Risperdal M-Tab (2mg) (discontinued),,,,,JAN,Y
N05AX08,risperidone ODT 2mg tab,02413507,MYLAN-Risperidone ODT 2mg Tab,DNP,1.0188,M,SF,MYL,Y
N05AX08,risperidone ODT 3mg tab,02268086,Risperdal M-Tab (3mg) (discontinued),,,,,JAN,Y
N05AX08,risperidone ODT 3mg tab,02413515,MYLAN-Risperidone ODT 3mg Tab,DNP,1.5275,M,SF,MYL,Y
N05AX08,risperidone ODT 4mg tab,02268094,Risperdal M-Tab (4mg) (discontinued),,,,,JAN,Y
N05AX08,risperidone ODT 4mg tab,02413523,MYLAN-Risperidone ODT 4mg Tab,DNP,2.0425,M,SF,MYL,Y
N05AX08,,02255707,Risperdal Consta 25mg/2mL Inj,DNP,170.26,L,E,JAN,N
N05AX08,,02255723,Risperdal Consta 37.5mg/2mL Inj,DNP,255.37,L,E,JAN,N
N05AX08,,02255758,Risperdal Consta 50mg/2mL Inj,DNP,340.5,L,E,JAN,N
